IST Url,IST Title,OPB Url,Amazon URL,Target URL,Retail Price,OPB Status,OPB Current Price,IST Status,IST Current Price,Amazon Status,Amazon Current Price,Target Status,Target Current Price,Min Current Price,All time Low Price,Target Doc Name,Last Updated
https://www.instocktrades.com/products/feb160232/green-arrow-a-celebration-of-75-years-hc,Green Arrow A Celebration of 75 Years HC,,,,,,,,,,,,,,,,
https://www.instocktrades.com/products/jan217095/green-arrow-black-canary-till-death-do-they-part-tp,Green Arrow Black Canary Till Death Do They Part TP,,,,,,,,,,,,,,,,
https://www.instocktrades.com/products/oct190663/green-arrow-longbow-hunters-omnibus-hc-vol-01,Green Arrow Longbow Hunters Omnibus HC Vol 01,,,,,,,,,,,,,,,,
https://www.instocktrades.com/products/jul217165/green-arrow-the-longbow-hunters-saga-omnibus-hc-vol-02,Green Arrow Longbow Hunters Omnibus HC Vol 02,,,,,,,,,,,,,,,Green Arrow: The Longbow Hunters Saga Omnibus Vol. 2,
https://www.instocktrades.com/products/oct217055/green-arrow-stranded-tp,Green Arrow Stranded TP,,,,,,,,,,,,,,,,
https://www.instocktrades.com/products/jun170402/green-arrow-the-golden-age-omnibus-hc-vol-01,Green Arrow the Golden Age Omnibus HC Vol 01,,,,,,,,,,,,,,,,
https://www.instocktrades.com/products/jul217165/green-arrow-the-longbow-hunters-saga-omnibus-hc-vol-02,Green Arrow the Longbow Hunters Saga Omnibus HC Vol 02,,,,,,,,,,,,,,,,
https://www.instocktrades.com/products/sep170403/green-arrow-tp-vol-04-the-rise-of-star-city-(rebirth)-(res),Green Arrow TP Vol 04 the Rise of Star City (Rebirth) (Res),,,,,,,,,,,,,,,,
https://www.instocktrades.com/products/oct170372/green-arrow-tp-vol-09-old-tricks,Green Arrow TP Vol 09 Old Tricks,,,,,,,,,,,,,,,,
https://www.instocktrades.com/products/sep217217/green-lantern-(2021)-tp-vol-01-invictus,Green Lantern (2021) TP Vol 01 Invictus,,,,,,,,,,,,,,,,
https://www.instocktrades.com/products/mar227179/green-lantern-(2021)-tp-vol-02-horatius,Green Lantern (2021) TP Vol 02 Horatius,https://organicpricedbooks.com/products/green-lantern-2021-tp-vol-02-horatius-in-store-6-28-2022,,,,,,,,,,,,,,,
https://www.instocktrades.com/products/jun227098/green-lantern-alliance-tp,Green Lantern Alliance TP,,,,,,,,,,,,,,,,
https://www.instocktrades.com/products/sep140319/green-lantern-by-geoff-johns-omnibus-hc-vol-01,Green Lantern By Geoff Johns Omnibus HC Vol 01,https://organicpricedbooks.com/products/green-lantern-by-geoff-johns-omnibus-hc-vol-01,,,,,,,,,,,,,,,
https://www.instocktrades.com/products/mar150274/green-lantern-by-geoff-johns-omnibus-hc-vol-02,Green Lantern By Geoff Johns Omnibus HC Vol 02,https://organicpricedbooks.com/products/green-lantern-by-geoff-johns-omnibus-hc-vol-02,,,,,,,,,,,,,,,
https://www.instocktrades.com/products/nov150285/green-lantern-by-geoff-johns-omnibus-hc-vol-03,Green Lantern By Geoff Johns Omnibus HC Vol 03,https://organicpricedbooks.com/products/green-lantern-by-geoff-johns-omnibus-hc-vol-03,,,,,,,,,,,,,,,
https://www.instocktrades.com/products/jun190593/green-lantern-by-geoff-johns-tp-book-02,Green Lantern By Geoff Johns TP Book 02,,,,,,,,,,,,,,,,
https://www.instocktrades.com/products/oct207139/green-lantern-circle-of-fire-tp-new-edition,Green Lantern Circle of Fire TP New Edition,,,,,,,,,,,,,,,,
https://www.instocktrades.com/products/mar217115/green-lantern-john-stewart-a-celebration-of-50-years-hc,Green Lantern John Stewart A Celebration of 50 Years HC,,,,,,,,,,,,,,,,
https://www.instocktrades.com/products/sep190471/green-lantern-legacy-tp,Green Lantern Legacy TP,,,,,,,,,,,,,,,,
https://www.instocktrades.com/products/aug217186/green-lantern-season-2-tp-vol-01,Green Lantern Season 2 TP Vol 01,,,,,,,,,,,,,,,,
https://www.instocktrades.com/products/apr227180/green-lantern-season-2-tp-vol-02-ultrawar,Green Lantern Season 2 TP Vol 02 Ultrawar,,,,,,,,,,,,,,,,
https://www.instocktrades.com/products/sep207102/green-lantern-season-two-vol-01-hc,Green Lantern Season Two Vol 01 HC,,,,,,,,,,,,,,,,
https://www.instocktrades.com/products/apr217152/green-lantern-season-two-vol-2-hc,Green Lantern Season Two Vol 2 HC,,,,,,,,,,,,,,,,
https://www.instocktrades.com/products/jul140243/green-lantern-tp-vol-04-dark-days-(n52),Green Lantern TP Vol 04 Dark Days (N52),,,,,,,,,,,,,,,,
https://www.instocktrades.com/products/jan170379/green-lanterns-tp-vol-02-phantom-lantern-(rebirth),Green Lanterns TP Vol 02 Phantom Lantern (Rebirth),,,,,,,,,,,,,,,,
https://www.instocktrades.com/products/mar180346d/green-lanterns-tp-vol-06-a-world-of-our-own-rebirth,Green Lanterns TP Vol 06 A World of Our Own Rebirth,,,,,,,,,,,,,,,,
https://www.instocktrades.com/products/oct170359/hal-jordan-the-glc-tp-vol-04-fracture-(rebirth),Hal Jordan & the Glc TP Vol 04 Fracture (Rebirth),,,,,,,,,,,,,,,,
https://www.instocktrades.com/products/jul207122/hard-time-the-complete-series-tp,Hard Time the Complete Series TP,,,,,,,,,,,,,,,,
https://www.instocktrades.com/products/oct120266/hard-time-tp-vol-02-sixteen,Hard Time TP Vol 02 Sixteen,,,,,,,,,,,,,,,,
https://www.instocktrades.com/products/jun227208/hardware-season-one-hc,Hardware Season One HC,,,,,,,,,,,,,,,,
https://www.instocktrades.com/products/sep190494/harleen-3-(of-3)-(mr),Harleen #3 (Of 3) (MR),,,,,,,,,,,,,,,,
https://www.instocktrades.com/products/oct190670/harleen-hc-(mr),Harleen HC (MR),,,,,,,,,,,,,,,,
https://www.instocktrades.com/products/dec190420/harley-quinn-birds-of-prey-1-(of-4)-(mr),Harley Quinn & Birds of Prey #1 (Of 4) (MR),,,,,,,,,,,,,,,,
https://www.instocktrades.com/products/dec190421/harley-quinn-birds-of-prey-1-(of-4)-derrick-chew-var-(mr),Harley Quinn & Birds of Prey #1 (Of 4) Derrick Chew Var (MR),,,,,,,,,,,,,,,,
https://www.instocktrades.com/products/feb200455/harley-quinn-the-birds-of-prey-2-(of-4)-(mr),Harley Quinn & the Birds of Prey #2 (Of 4) (MR),,,,,,,,,,,,,,,,
https://www.instocktrades.com/products/feb200456/harley-quinn-the-birds-of-prey-2-(of-4)-arthur-adams-var-(mr),Harley Quinn & the Birds of Prey #2 (Of 4) Arthur Adams Var (MR),,,,,,,,,,,,,,,,
https://www.instocktrades.com/products/may227162/harley-quinn-the-gotham-city-sirens-omnibus-hc-(2022-edition),Harley Quinn & the Gotham City Sirens Omnibus HC (2022 Edition),,,,,,,,,,,,,,,Harley Quinn & the Gotham City Sirens Omnibus (2022 Edition),
https://www.instocktrades.com/products/aug227246/harley-quinn-(2021)-hc-vol-02-keepsake,Harley Quinn (2021) HC Vol 02 Keepsake,,,,,,,,,,,,,,,,
https://www.instocktrades.com/products/dec227249/harley-quinn-(2021)-hc-vol-03-verdict,Harley Quinn (2021) HC Vol 03 Verdict,,,,,,,,,,,,,,,,
https://www.instocktrades.com/products/sep227321/harley-quinn-(2021)-tp-vol-01-no-good-deed,Harley Quinn (2021) TP Vol 01 No Good Deed,,,,,,,,,,,,,,,,
https://www.instocktrades.com/products/may227069/harley-quinn-30-years-of-the-maid-of-mischief-the-deluxe-edition-hc,Harley Quinn 30 Years of the Maid of Mischief the Deluxe Edition HC,,,,,,,,,,,,,,,,
https://www.instocktrades.com/products/jun170403/harley-quinn-a-celebration-of-25-years-hc,Harley Quinn A Celebration of 25 Years HC,,,,,,,,,,,,,,,,
https://www.instocktrades.com/products/feb217093/harley-quinn-and-poison-ivy-tp,Harley Quinn and Poison IVy TP,,,,,,,,,,,,,,,,
https://www.instocktrades.com/products/nov207080/harley-quinn-and-the-birds-of-prey-the-hunt-for-harley-hc-(mr),Harley Quinn and the Birds of Prey the Hunt for Harley HC (MR),,,,,,,,,,,,,,,,
https://www.instocktrades.com/products/oct217054/harley-quinn-and-the-birds-of-prey-the-hunt-for-harley-tp-(mr),Harley Quinn and the Birds of Prey the Hunt for Harley TP (MR),,,,,,,,,,,,,,,,
https://www.instocktrades.com/products/feb217017/harley-quinn-black-white-red-tp,Harley Quinn Black White Red TP,,,,,,,,,,,,,,,,
https://www.instocktrades.com/products/apr190434/harley-quinn-breaking-glass-tp-dc-ink,Harley Quinn Breaking Glass TP DC Ink,,,,,,,,,,,,,,,,
https://www.instocktrades.com/products/jun140279/harley-quinn-hc-vol-01-hot-in-the-city,Harley Quinn HC Vol 01 Hot In the City,,,,,,,,,,,,,,,,
https://www.instocktrades.com/products/aug150272/harley-quinn-hc-vol-03-kiss-kiss-bang-stab,Harley Quinn HC Vol 03 Kiss Kiss Bang Stab,,,,,,,,,,,,,,,,
https://www.instocktrades.com/products/sep160346/harley-quinn-hc-vol-06-black-white-red-all-over,Harley Quinn HC Vol 06 Black White & Red All Over,,,,,,,,,,,,,,,,
https://www.instocktrades.com/products/may227068/harley-quinn-the-animated-series-vol-1-the-eat-bang-kill-tour-hc-(mr),Harley Quinn the Animated Series Vol 1 the Eat Bang Kill Tour HC (MR),,,,,,,,,,,,,,,,
https://www.instocktrades.com/products/dec160373/harley-quinn-tp-vol-01-die-laughing-(rebirth),Harley Quinn TP Vol 01 Die Laughing (Rebirth),,,,,,,,,,,,,,,,
https://www.instocktrades.com/products/sep180583/harley-quinn-tp-vol-01-harley-vs-apokolips,Harley Quinn TP Vol 01 Harley Vs Apokolips,,,,,,,,,,,,,,,,
https://www.instocktrades.com/products/jan150369/harley-quinn-tp-vol-01-hot-in-the-city-(n52),Harley Quinn TP Vol 01 Hot In the City (N52),,,,,,,,,,,,,,,,
https://www.instocktrades.com/products/dec180650/harley-quinn-tp-vol-02-harley-destroys-the-universe,Harley Quinn TP Vol 02 Harley Destroys the Universe,,,,,,,,,,,,,,,,
https://www.instocktrades.com/products/mar170404/harley-quinn-tp-vol-02-joker-loves-harley-(rebirth),Harley Quinn TP Vol 02 Joker Loves Harley (Rebirth),,,,,,,,,,,,,,,,
https://www.instocktrades.com/products/mar160265/harley-quinn-tp-vol-03-kiss-kiss-bang-stab,Harley Quinn TP Vol 03 Kiss Kiss Bang Stab,,,,,,,,,,,,,,,,
https://www.instocktrades.com/products/jun170383/harley-quinn-tp-vol-03-red-meat-(rebirth),Harley Quinn TP Vol 03 Red Meat (Rebirth),,,,,,,,,,,,,,,,
https://www.instocktrades.com/products/jun160344/harley-quinn-tp-vol-04-a-call-to-arms,Harley Quinn TP Vol 04 A Call to Arms,,,,,,,,,,,,,,,,
https://www.instocktrades.com/products/oct170360/harley-quinn-tp-vol-04-surprise-surprise-(rebirth),Harley Quinn TP Vol 04 Surprise Surprise (Rebirth),,,,,,,,,,,,,,,,
https://www.instocktrades.com/products/feb180286/harley-quinn-tp-vol-05-vote-harley-rebirth,Harley Quinn TP Vol 05 Vote Harley Rebirth,,,,,,,,,,,,,,,,
https://www.instocktrades.com/products/jun140280/harley-quinn-vengeance-unlimited-tp,Harley Quinn Vengeance Unlimited TP,,,,,,,,,,,,,,,,
https://www.instocktrades.com/products/jan217096/harley-quinn-vol-5-hollywood-or-die-tp,Harley Quinn Vol 5 Hollywood or Die TP,,,,,,,,,,,,,,,,
https://www.instocktrades.com/products/mar168712/harley-quinns-greatest-hits-tp,Harley Quinns Greatest Hits TP,,,,,,,,,,,,,,,,
https://www.instocktrades.com/products/may170341/harleys-little-black-book-hc,Harleys Little Black Book HC,,,,,,,,,,,,,,,,
https://www.instocktrades.com/products/aug180627/harleys-little-black-book-tp,Harleys Little Black Book TP,,,,,,,,,,,,,,,,
https://www.instocktrades.com/products/apr200677/he-man-and-the-masters-of-the-multiverse-tp,He Man and the Masters of the Multiverse TP,,,,,,,,,,,,,,,,
https://www.instocktrades.com/products/nov130244/he-man-and-the-masters-of-the-universe-tp-vol-02-origins-of-etern,He-Man and the Masters of the Universe TP Vol 02 Origins of Etern,,,,,,,,,,,,,,,,
https://www.instocktrades.com/products/dec217157/hellblazer-rise-and-fall-tp-(mr),Hellblazer Rise and Fall TP (MR),,,,,,,,,,,,,,,,
https://www.instocktrades.com/products/dec100302/hellblazer-tp-vol-01-original-sins-new-ptg-(mr),Hellblazer TP Vol 01 Original Sins New Ptg (MR),,,,,,,,,,,,,,,,
https://www.instocktrades.com/products/aug190663/hellblazer-by-garth-ennis-omnibus-hc-(mr),Hellblazer By Garth Ennis Omnibus HC (MR),https://organicpricedbooks.com/products/hellblazer-by-garth-ennis-omnibus-hc-mr,,,,,,,,,,,,,,Hellblazer by Garth Ennis Omnibus,
https://www.instocktrades.com/products/dec217158/hellblazer-tp-vol-26-the-curse-of-the-constantines-(mr),Hellblazer TP Vol 26 the Curse of the Constantines (MR),,,,,,,,,,,,,,,,
https://www.instocktrades.com/products/oct207141/heroes-in-crisis-the-price-and-other-stories-tp,Heroes In Crisis the Price and Other Stories TP,,,,,,,,,,,,,,,,
https://www.instocktrades.com/products/aug207137/heroes-in-crisis-tp,Heroes In Crisis TP,,,,,,,,,,,,,,,,
https://www.instocktrades.com/products/jul190646/hex-wives-tp-(mr),Hex Wives TP (MR),,,,,,,,,,,,,,,,
https://www.instocktrades.com/products/jun217223/hill-house-box-set-(mr),Hill House Box Set (MR),,,,,,,,,,,,,,,,
https://www.instocktrades.com/products/feb237098/history-of-the-dc-universe-hc,History of the DC Universe HC,,,,,,,,,,,,,,,,
https://www.instocktrades.com/products/sep207046/house-of-el-book-one-the-shadow-threat-tp,House of El Book One the Shadow Threat TP,,,,,,,,,,,,,,,,
https://www.instocktrades.com/products/aug217178/house-of-el-tp-book-02-the-enemy-delusion,House of El TP Book 02 the Enemy Delusion,,,,,,,,,,,,,,,,
https://www.instocktrades.com/products/sep227139/house-of-el-tp-book-03-the-treacherous-hope,House of El TP Book 03 the Treacherous Hope,,,,,,,,,,,,,,,,
https://www.instocktrades.com/products/may227166/house-of-mystery-the-bronze-age-omnibus-hc-vol-03,House of Mystery the Bronze Age Omnibus HC Vol 03,,,,,,,,,,,,,,,House of Mystery: The Bronze Age Omnibus Vol. 3,
https://www.instocktrades.com/products/feb190586/house-of-secrets-the-bronze-age-omnibus-hc-vol-02,House of Secrets the Bronze Age Omnibus HC Vol 02,,,,,,,,,,,,,,,,
https://www.instocktrades.com/products/jul207123/house-of-whispers-vol-03-watching-the-watchers-tp-(mr),House of Whispers Vol 03 Watching the Watchers TP (MR),,,,,,,,,,,,,,,,
https://www.instocktrades.com/products/jun227093/human-target-hc-book-01-(mr),Human Target HC Book 01 (MR),,,,,,,,,,,,,,,,
https://www.instocktrades.com/products/oct190672/huntress-origins-tp,Huntress Origins TP,,,,,,,,,,,,,,,,
https://www.instocktrades.com/products/may227066/i-am-batman-hc-vol-01,I Am Batman HC Vol 01,,,,,,,,,,,,,,,,
https://www.instocktrades.com/products/dec227250/i-am-batman-hc-vol-02,I Am Batman HC Vol 02,,,,,,,,,,,,,,,,
https://www.instocktrades.com/products/mar217025/i-am-not-starfire-tp,I Am Not Starfire TP,,,,,,,,,,,,,,,,
https://www.instocktrades.com/products/star14245/i-paparazzi-hc-(mr)-,I Paparazzi HC (MR),,,,,,,,,,,,,,,,
https://www.instocktrades.com/products/apr227063/icon-rocket-season-one-hc,Icon & Rocket Season One HC,,,,,,,,,,,,,,,,
https://www.instocktrades.com/products/mar190579/imaginary-fiends-tp-(mr),Imaginary Fiends TP (MR),,,,,,,,,,,,,,,,
https://www.instocktrades.com/products/jul217166/inferior-five-tp,Inferior Five TP,,,,,,,,,,,,,,,,
https://www.instocktrades.com/products/oct190674/infinite-crisis-omnibus-hc-new-ed,Infinite Crisis Omnibus HC New Ed,,,,,,,,,,,,,,,,
https://www.instocktrades.com/products/nov217036/infinite-frontier-hc,Infinite Frontier HC,,,,,,,,,,,,,,,,
https://www.instocktrades.com/products/dec227251/infinite-frontier-tp,Infinite Frontier TP,,,,,,,,,,,,,,,,
https://www.instocktrades.com/products/apr190554/injustice-2-hc-vol-06,Injustice 2 HC Vol 06,,,,,,,,,,,,,,,,
https://www.instocktrades.com/products/jan180404/injustice-2-tp-vol-01,Injustice 2 TP Vol 01,,,,,,,,,,,,,,,,
https://www.instocktrades.com/products/sep180589/injustice-2-tp-vol-03,Injustice 2 TP Vol 03,,,,,,,,,,,,,,,,
https://www.instocktrades.com/products/feb140260/injustice-gods-among-us-hc-vol-02,Injustice Gods Among Us HC Vol 02,,,,,,,,,,,,,,,,
https://www.instocktrades.com/products/mar190580/injustice-gods-among-us-omnibus-hc-vol-01,Injustice Gods Among Us Omnibus HC Vol 01,https://organicpricedbooks.com/collections/dc-comics/products/injustice-gods-among-us-omnibus-hc-vol-01,,,,,,,,,,,,,,Injustice: Gods Among Us Omnibus Vol. 1,
https://www.instocktrades.com/products/mar140265/injustice-gods-among-us-tp-vol-01,Injustice Gods Among Us TP Vol 01,,,,,,,,,,,,,,,,
https://www.instocktrades.com/products/oct140368/injustice-gods-among-us-tp-vol-02,Injustice Gods Among Us TP Vol 02,,,,,,,,,,,,,,,,
https://www.instocktrades.com/products/jan150374/injustice-gods-among-us-year-2-tp-vol-01,Injustice Gods Among Us Year 2 TP Vol 01,,,,,,,,,,,,,,,,
https://www.instocktrades.com/products/oct190676/injustice-gods-among-us-year-five-complete-coll-tp,Injustice Gods Among Us Year Five Complete Coll TP,,,,,,,,,,,,,,,,
https://www.instocktrades.com/products/nov160333/injustice-gods-among-us-year-five-tp-vol-01,Injustice Gods Among Us Year Five TP Vol 01,,,,,,,,,,,,,,,,
https://www.instocktrades.com/products/mar170426/injustice-gods-among-us-year-five-tp-vol-02,Injustice Gods Among Us Year Five TP Vol 02,,,,,,,,,,,,,,,,
https://www.instocktrades.com/products/jul170479/injustice-gods-among-us-year-five-tp-vol-03,Injustice Gods Among Us Year Five TP Vol 03,,,,,,,,,,,,,,,,
https://www.instocktrades.com/products/oct180590/injustice-gods-among-us-year-four-complete-coll-tp,Injustice Gods Among Us Year Four Complete Coll TP,,,,,,,,,,,,,,,,
https://www.instocktrades.com/products/apr160397/injustice-gods-among-us-year-four-tp-vol-01,Injustice Gods Among Us Year Four TP Vol 01,,,,,,,,,,,,,,,,
https://www.instocktrades.com/products/sep160344/injustice-gods-among-us-year-four-tp-vol-02,Injustice Gods Among Us Year Four TP Vol 02,,,,,,,,,,,,,,,,
https://www.instocktrades.com/products/dec150338/injustice-gods-among-us-year-one-complete-coll,Injustice Gods Among Us Year One Complete Coll,,,,,,,,,,,,,,,,
https://www.instocktrades.com/products/jun180580/injustice-gods-among-us-year-one-deluxe-ed-hc-book-01,Injustice Gods Among Us Year One Deluxe Ed HC Book 01,https://organicpricedbooks.com/products/injustice-gods-among-us-year-one-deluxe-ed-hc-book-01,,,,,,,,,,,,,,,
https://www.instocktrades.com/products/oct170370/injustice-gods-among-us-year-three-comp-coll-tp,Injustice Gods Among Us Year Three Comp Coll TP,,,,,,,,,,,,,,,,
https://www.instocktrades.com/products/oct150258/injustice-gods-among-us-year-three-hc-vol-02,Injustice Gods Among Us Year Three HC Vol 02,,,,,,,,,,,,,,,,
https://www.instocktrades.com/products/nov150270/injustice-gods-among-us-year-three-tp-vol-01,Injustice Gods Among Us Year Three TP Vol 01,,,,,,,,,,,,,,,,
https://www.instocktrades.com/products/oct160308/injustice-gods-among-us-year-two-complete-coll-tp,Injustice Gods Among Us Year Two Complete Coll TP,,,,,,,,,,,,,,,,
https://www.instocktrades.com/products/dec140390/injustice-gods-among-us-year-two-hc-vol-02,Injustice Gods Among Us Year Two HC Vol 02,,,,,,,,,,,,,,,,
https://www.instocktrades.com/products/apr227172/injustice-gods-among-us-year-zero-complete-collection-tp,Injustice Gods Among Us Year Zero Complete Collection TP,,,,,,,,,,,,,,,,
https://www.instocktrades.com/products/jun170404/injustice-ground-zero-hc-vol-02,Injustice Ground Zero HC Vol 02,,,,,,,,,,,,,,,,
https://www.instocktrades.com/products/apr217047/injustice-year-zero-hc,Injustice Year Zero HC,,,,,,,,,,,,,,,,
https://www.instocktrades.com/products/nov160356/invisibles-tp-book-01-(mr),Invisibles TP Book 01 (MR),,,,,,,,,,,,,,,,
https://www.instocktrades.com/products/dec100299/izombie-tp-vol-01-dead-to-the-world-(mr),Izombie TP Vol 01 Dead to the World (MR),,,,,,,,,,,,,,,,
https://www.instocktrades.com/products/nov110232/izombie-tp-vol-03-six-feet-under-and-rising-(mr),Izombie TP Vol 03 Six Feet Under and Rising (MR),,,,,,,,,,,,,,,,
https://www.instocktrades.com/products/mar160294/jacked-tp-(mr),Jacked TP (MR),,,,,,,,,,,,,,,,
https://www.instocktrades.com/products/jun200542/jla-by-grant-morrison-omnibus-hc,Jla By Grant Morrison Omnibus HC,https://organicpricedbooks.com/collections/dc-comics/products/jla-by-grant-morrison-omnibus-hc,,https://www.target.com/p/jla-by-grant-morrison-omnibus-hardcover/-/A-79542396,,,,,,,,,,,,Jla by Grant Morrison Omnibus,
https://www.instocktrades.com/products/dec207099/jla-the-tower-of-babel-the-deluxe-edition-hc,Jla the Tower of Babel the Deluxe Edition HC,https://organicpricedbooks.com/products/jla-the-tower-of-babel-the-deluxe-edition-hc,,https://www.target.com/p/jla-the-tower-of-babel-the-deluxe-edition-by-mark-waid-hardcover/-/A-86045181,,,,,,,,,,,,,
https://www.instocktrades.com/products/nov130242/jla-tp-vol-04,Jla TP Vol 04,,,,,,,,,,,,,,,,
https://www.instocktrades.com/products/dec207100/john-constantine-hellblazer-rise-and-fall-hc-(mr),John Constantine Hellblazer Rise and Fall HC (MR),,,,,,,,,,,,,,,,
https://www.instocktrades.com/products/jul207125/john-constantine-hellblazer-vol-01-marks-of-woe-tp-(mr),John Constantine Hellblazer Vol 01 Marks of Woe TP (MR),,,,,,,,,,,,,,,,
https://www.instocktrades.com/products/dec207101/john-constantine-hellblazer-vol-02-the-best-version-of-you-tp-(mr),John Constantine Hellblazer Vol 02 the Best Version of You TP (MR),,,,,,,,,,,,,,,,
https://www.instocktrades.com/products/feb200559/joker-by-azzarello-bermejo-deluxe-edition-hc,Joker By Azzarello & Bermejo Deluxe Edition HC,,,,,,,,,,,,,,,,
https://www.instocktrades.com/products/apr190556/joker-by-azzarello-bermejo-tp,Joker By Azzarello & Bermejo TP,,,,,,,,,,,,,,,,
https://www.instocktrades.com/products/jun130256/joker-death-of-the-family-hc-(n52),Joker Death of the Family HC (N52),,,,,,,,,,,,,,,,
https://www.instocktrades.com/products/jan140340/joker-death-of-the-family-tp-(n52),Joker Death of the Family TP (N52),,,,,,,,,,,,,,,,
https://www.instocktrades.com/products/aug190444/joker-harley-criminal-sanity-1-(of-9)-mayhew-var-ed,Joker Harley Criminal Sanity #1 (Of 9) Mayhew Var Ed,,,,,,,,,,,,,,,,
https://www.instocktrades.com/products/aug190445/joker-harley-criminal-sanity-1-(of-9)-suayan-var-ed,Joker Harley Criminal Sanity #1 (Of 9) Suayan Var Ed,,,,,,,,,,,,,,,,
https://www.instocktrades.com/products/sep190500/joker-harley-criminal-sanity-2-(of-9)-(mr),Joker Harley Criminal Sanity #2 (Of 9) (MR),,,,,,,,,,,,,,,,
https://www.instocktrades.com/products/sep190501/joker-harley-criminal-sanity-2-(of-9)-var-ed-(mr),Joker Harley Criminal Sanity #2 (Of 9) Var Ed (MR),,,,,,,,,,,,,,,,
https://www.instocktrades.com/products/dec190475/joker-harley-criminal-sanity-3-(of-9)-(mr),Joker Harley Criminal Sanity #3 (Of 9) (MR),,,,,,,,,,,,,,,,
https://www.instocktrades.com/products/dec190476/joker-harley-criminal-sanity-3-(of-9)-mico-suayan-var-ed-(mr),Joker Harley Criminal Sanity #3 (Of 9) Mico Suayan Var Ed (MR),,,,,,,,,,,,,,,,
https://www.instocktrades.com/products/may217042/joker-harley-criminal-sanity-hc-(mr),Joker Harley Criminal Sanity HC (MR),,,,,,,,,,,,,,,,
https://www.instocktrades.com/products/may227164/joker-harley-criminal-sanity-tp-(mr),Joker Harley Criminal Sanity TP (MR),,,,,,,,,,,,,,,,
https://www.instocktrades.com/products/jul080124/joker-hc,Joker HC,,,,,,,,,,,,,,,,
https://www.instocktrades.com/products/may227170/joker-hc-vol-02,Joker HC Vol 02,,,,,,,,,,,,,,,,
https://www.instocktrades.com/products/nov227214/joker-hc-vol-03,Joker HC Vol 03,,,,,,,,,,,,,,,,
https://www.instocktrades.com/products/jul217060/joker-hc-vol-1,Joker HC Vol 1,,,,,,,,,,,,,,,,
https://www.instocktrades.com/products/jun190604/joker-his-greatest-jokes-tp,Joker His Greatest Jokes TP,,,,,,,,,,,,,,,,
https://www.instocktrades.com/products/dec190478/joker-killer-smile-3-(of-3)-kaare-andrews-var-ed-(mr),Joker Killer Smile #3 (Of 3) Kaare Andrews Var Ed (MR),,,,,,,,,,,,,,,,
https://www.instocktrades.com/products/may227165/joker-presents-a-puzzlebox-hc,Joker Presents A Puzzlebox HC,,,,,,,,,,,,,,,,
https://www.instocktrades.com/products/jul227226/joker-tp-vol-01,Joker TP Vol 01,,,,,,,,,,,,,,,,
https://www.instocktrades.com/products/nov207081/joker-war-saga-hc,Joker War Saga HC,,,,,,,,,,,,,,,,
https://www.instocktrades.com/products/oct217052/joker-war-saga-tp,Joker War Saga TP,,,,,,,,,,,,,,,,
https://www.instocktrades.com/products/dec227252/jsa-by-geoff-johns-tp-book-05,Jsa By Geoff Johns TP Book 05,,,,,,,,,,,,,,,,
,Jsa Omnibus HC Vol 01,https://organicpricedbooks.com/products/jsa-omnibus-vol-1,,,,,,,,,,,,,,,
https://www.instocktrades.com/products/jul140254/jsa-omnibus-hc-vol-02,Jsa Omnibus HC Vol 02,https://organicpricedbooks.com/products/jsa-omnibus-hc-vol-02,,,,,,,,,,,,,,Jsa Omnibus Vol. 2,
,Jsa Omnibus HC Vol 03,https://organicpricedbooks.com/products/jsa-omnibus-hc-vol-03,,,,,,,,,,,,,,Jsa Omnibus Vol. 3,
https://www.instocktrades.com/products/dec227263/jurassic-league-hc,Jurassic League HC,,,,,,,,,,,,,,,,
https://www.instocktrades.com/products/oct207142/just-imagine-stan-lee-creating-the-dc-universe-book-02-tp-new-edition,Just Imagine Stan Lee Creating the DC Universe Book 02 TP New Edition,,,,,,,,,,,,,,,,
https://www.instocktrades.com/products/feb227054/justice-league-(2021)-hc-vol-01-prisms,Justice League (2021) HC Vol 01 Prisms,,,,,,,,,,,,,,,,
https://www.instocktrades.com/products/aug227226/justice-league-(2021)-hc-vol-02-united-order,Justice League (2021) HC Vol 02 United Order,,,,,,,,,,,,,,,,
https://www.instocktrades.com/products/jan237211/justice-league-(2021)-hc-vol-03-leagues-of-chaos,Justice League (2021) HC Vol 03 Leagues of Chaos,,,,,,,,,,,,,,,,
https://www.instocktrades.com/products/jan237210/justice-league-(2021)-tp-vol-01-prisms,Justice League (2021) TP Vol 01 Prisms,,,,,,,,,,,,,,,,
https://www.instocktrades.com/products/apr170429/justice-league-by-geoff-johns-box-set-vol-01,Justice League By Geoff Johns Box Set Vol 01,,,,,,,,,,,,,,,,
https://www.instocktrades.com/products/sep190586/justice-league-by-scott-snyder-dlx-ed-hc-book-01,Justice League By Scott Snyder DLX Ed HC Book 01,https://organicpricedbooks.com/products/justice-league-by-scott-snyder-dlx-ed-hc-book-01,,,,,,,,,,,,,,,
https://www.instocktrades.com/products/aug207139/justice-league-by-scott-snyder-dlx-ed-hc-book-02,Justice League By Scott Snyder DLX Ed HC Book 02,https://organicpricedbooks.com/products/justice-league-by-scott-snyder-dlx-ed-hc-book-02,,,,,,,,,,,,,,,
